price,sqft_living,sqft_above,bathrooms,view,sqft_basement,condition
799000.0,2580.0,2580.0,3.0,0.0,0.0,4.0
630000.0,2740.0,2740.0,2.5,0.0,0.0,4.0
267000.0,2495.0,2495.0,2.5,0.0,0.0,3.0
900000.0,2300.0,2300.0,2.75,0.0,0.0,6.0
365000.0,1300.0,1300.0,1.5,0.0,0.0,3.0
544500.0,2230.0,1450.0,2.5,0.0,780.0,4.0
599000.0,2020.0,1010.0,2.75,0.0,1010.0,4.0
815000.0,2000.0,2000.0,2.25,0.0,0.0,4.0
254000.0,1060.0,1060.0,1.0,0.0,0.0,2.0
740000.0,2080.0,1080.0,1.75,0.0,1000.0,2.0
225000.0,2030.0,1220.0,2.0,0.0,810.0,3.0
925000.0,2690.0,1840.0,2.5,0.0,850.0,3.0
537000.0,1550.0,1550.0,2.5,0.0,0.0,3.0
335000.0,1480.0,740.0,2.0,0.0,740.0,4.0
840000.0,3040.0,2100.0,2.75,0.0,940.0,4.0
224000.0,1560.0,1040.0,1.5,0.0,520.0,3.0
395000.0,2250.0,2250.0,2.5,0.0,0.0,3.0
450000.0,1100.0,1100.0,1.0,0.0,0.0,3.0
681000.0,1700.0,1700.0,1.0,0.0,0.0,3.0
898000.0,2680.0,1450.0,1.5,0.0,1230.0,5.0
370000.0,800.0,800.0,1.0,0.0,0.0,3.0
429000.0,1350.0,1350.0,1.75,0.0,0.0,2.0
150000.0,820.0,820.0,1.0,0.0,0.0,3.0
555000.0,3160.0,2650.0,2.5,0.0,510.0,3.0
326000.0,1720.0,1720.0,2.75,0.0,0.0,3.0
225000.0,1680.0,1680.0,2.5,0.0,0.0,3.0
245100.0,1300.0,1300.0,1.75,0.0,0.0,3.0
665000.0,2190.0,2190.0,2.5,0.0,0.0,3.0
535000.0,1720.0,1720.0,2.5,0.0,0.0,3.0
305000.0,1160.0,1160.0,1.0,0.0,0.0,3.0
999000.0,3150.0,3150.0,4.0,0.0,0.0,7.0
215000.0,1210.0,1210.0,1.75,0.0,0.0,3.0
432500.0,1980.0,1270.0,1.75,0.0,710.0,3.0
655000.0,2990.0,2990.0,2.5,0.0,0.0,4.0
266200.0,1430.0,1430.0,1.5,0.0,0.0,3.0
244615.0,2060.0,2060.0,2.5,0.0,0.0,3.0
460000.0,2230.0,2230.0,3.0,0.0,0.0,4.0
370000.0,3090.0,3090.0,2.5,0.0,0.0,4.0
465000.0,4250.0,2150.0,3.25,3.0,2100.0,6.0
189000.0,1700.0,850.0,2.0,0.0,850.0,2.0
820000.0,2510.0,2510.0,2.5,2.0,0.0,3.0
968000.0,3610.0,2070.0,2.75,4.0,1540.0,6.0
438750.0,1610.0,1610.0,1.75,0.0,0.0,3.0
600000.0,2510.0,2510.0,2.0,0.0,0.0,4.0
589000.0,1110.0,1110.0,1.0,0.0,0.0,3.0
590000.0,1650.0,1650.0,2.0,0.0,0.0,3.0
479900.0,1980.0,1980.0,2.0,0.0,0.0,3.0
210000.0,880.0,880.0,1.5,0.0,0.0,2.0
745000.0,1490.0,1140.0,1.75,0.0,350.0,3.0
840500.0,2520.0,1410.0,2.0,0.0,1110.0,3.0
420000.0,1820.0,1250.0,1.75,0.0,570.0,3.0
565000.0,4140.0,2070.0,4.5,0.0,2070.0,7.0
840000.0,3420.0,3420.0,2.5,0.0,0.0,4.0
681716.0,3150.0,3150.0,2.5,0.0,0.0,4.0
600000.0,1580.0,1150.0,1.75,0.0,430.0,3.0
380000.0,1660.0,1660.0,2.0,0.0,0.0,3.0
168500.0,1100.0,1100.0,1.0,0.0,0.0,3.0
355000.0,1270.0,960.0,1.0,0.0,310.0,2.0
277000.0,1450.0,990.0,1.0,0.0,460.0,4.0
236000.0,1830.0,1200.0,2.25,0.0,630.0,4.0
270000.0,1300.0,650.0,1.75,0.0,650.0,3.0
700000.0,2320.0,1720.0,1.75,2.0,600.0,2.0
425000.0,1680.0,1080.0,2.75,0.0,600.0,4.0
635000.0,2300.0,2000.0,2.5,0.0,300.0,3.0
510250.0,1400.0,870.0,1.75,0.0,530.0,3.0
960000.0,2410.0,1800.0,2.25,2.0,610.0,4.0
254000.0,1480.0,1480.0,2.0,0.0,0.0,3.0
299000.0,1390.0,1390.0,1.0,0.0,0.0,3.0
175000.0,830.0,830.0,1.0,0.0,0.0,2.0
157500.0,740.0,740.0,1.0,0.0,0.0,2.0
580000.0,1940.0,970.0,2.0,0.0,970.0,5.0
124740.0,1340.0,1340.0,1.0,0.0,0.0,3.0
285000.0,800.0,800.0,1.0,0.0,0.0,2.0
242000.0,1310.0,1310.0,1.75,0.0,0.0,3.0
840000.0,2330.0,1300.0,1.75,0.0,1030.0,4.0
474800.0,1400.0,1400.0,3.25,0.0,0.0,2.0
490000.0,2360.0,2360.0,2.5,0.0,0.0,4.0
465000.0,1840.0,1840.0,2.25,0.0,0.0,3.0
515000.0,2680.0,2680.0,2.5,0.0,0.0,4.0
430000.0,3890.0,2390.0,3.75,2.0,1500.0,3.0
253400.0,1400.0,1400.0,2.0,0.0,0.0,3.0
355000.0,2400.0,2400.0,2.5,0.0,0.0,3.0
740000.0,2920.0,2920.0,2.25,0.0,0.0,4.0
186950.0,1390.0,1390.0,2.0,0.0,0.0,2.0
306000.0,1680.0,1680.0,2.5,0.0,0.0,3.0
510000.0,2040.0,1020.0,1.5,0.0,1020.0,4.0
345000.0,1080.0,1080.0,1.0,0.0,0.0,2.0
875000.0,2280.0,1280.0,2.75,0.0,1000.0,3.0
700000.0,4490.0,3390.0,3.5,0.0,1100.0,4.0
499950.0,2798.0,2798.0,2.5,0.0,0.0,4.0
739000.0,2810.0,2810.0,2.5,0.0,0.0,3.0
363000.0,3753.0,3336.0,2.5,0.0,417.0,4.0
782000.0,3910.0,3130.0,3.5,0.0,780.0,4.0
325000.0,1050.0,1050.0,2.5,0.0,0.0,2.0
485000.0,1600.0,1600.0,1.0,0.0,0.0,4.0
452000.0,2590.0,1340.0,2.25,0.0,1250.0,4.0
264950.0,1720.0,1120.0,2.25,0.0,600.0,4.0
472000.0,4410.0,2350.0,2.5,2.0,2060.0,6.0
267500.0,1590.0,1090.0,1.75,2.0,500.0,3.0
565000.0,2440.0,2440.0,2.5,0.0,0.0,4.0
535000.0,1360.0,1310.0,2.5,0.0,50.0,3.0
389000.0,910.0,910.0,1.0,0.0,0.0,2.0
400000.0,1390.0,1140.0,1.5,0.0,250.0,4.0
264000.0,1470.0,1470.0,1.5,0.0,0.0,3.0
690000.0,2920.0,2920.0,2.5,0.0,0.0,4.0
412000.0,1950.0,1950.0,1.75,0.0,0.0,3.0
695000.0,2390.0,2390.0,2.5,0.0,0.0,3.0
246500.0,1270.0,1270.0,1.5,0.0,0.0,3.0
230000.0,950.0,950.0,1.0,0.0,0.0,2.0
302000.0,900.0,900.0,1.0,2.0,0.0,2.0
820000.0,2280.0,1960.0,2.25,2.0,320.0,4.0
145000.0,1010.0,1010.0,1.0,0.0,0.0,3.0
436500.0,1260.0,1040.0,1.0,0.0,220.0,2.0
672000.0,2620.0,2620.0,2.5,0.0,0.0,3.0
680000.0,2330.0,1520.0,2.25,2.0,810.0,3.0
750500.0,2170.0,1450.0,3.0,0.0,720.0,5.0
550000.0,2450.0,1240.0,2.0,0.0,1210.0,5.0
266500.0,1880.0,1180.0,1.75,0.0,700.0,4.0
619000.0,2300.0,1550.0,2.0,0.0,750.0,4.0
405000.0,1240.0,1240.0,2.0,0.0,0.0,3.0
300000.0,820.0,820.0,1.0,0.0,0.0,2.0
231000.0,1530.0,1530.0,2.0,0.0,0.0,4.0
790000.0,2900.0,1890.0,3.25,0.0,1010.0,5.0
400000.0,1240.0,800.0,2.75,0.0,440.0,4.0
950000.0,4140.0,4140.0,3.5,0.0,0.0,4.0
450000.0,2240.0,1120.0,2.0,0.0,1120.0,4.0
595000.0,1480.0,750.0,2.0,0.0,730.0,3.0
332000.0,2270.0,1380.0,2.25,0.0,890.0,3.0
155000.0,1250.0,1030.0,1.0,0.0,220.0,3.0
400000.0,1930.0,1020.0,2.0,0.0,910.0,5.0
349000.0,1700.0,1120.0,1.75,0.0,580.0,4.0
529000.0,1590.0,1590.0,1.0,0.0,0.0,3.0
405000.0,1880.0,960.0,1.75,0.0,920.0,5.0
635200.0,1640.0,920.0,1.75,0.0,720.0,4.0
540000.0,2600.0,1400.0,1.5,0.0,1200.0,3.0
402000.0,710.0,710.0,1.0,0.0,0.0,2.0
329932.0,1460.0,1100.0,1.5,0.0,360.0,3.0
300000.0,2080.0,2080.0,2.5,0.0,0.0,3.0
525000.0,2630.0,2630.0,2.5,0.0,0.0,5.0
602500.0,2760.0,2760.0,2.5,0.0,0.0,4.0
400000.0,1670.0,1670.0,2.0,0.0,0.0,4.0
445000.0,1990.0,1190.0,1.75,0.0,800.0,4.0
525000.0,2600.0,1890.0,3.0,3.0,710.0,3.0
395000.0,1320.0,1320.0,1.0,0.0,0.0,2.0
510000.0,2240.0,1370.0,1.5,0.0,870.0,3.0
723000.0,1960.0,1290.0,2.25,0.0,670.0,4.0
503000.0,2590.0,1980.0,2.0,0.0,610.0,3.0
672500.0,2620.0,2620.0,2.75,0.0,0.0,4.0
860000.0,2770.0,2770.0,2.5,0.0,0.0,3.0
475300.0,2110.0,1110.0,1.0,0.0,1000.0,3.0
295000.0,2290.0,2290.0,2.5,0.0,0.0,4.0
250000.0,1110.0,1110.0,1.0,0.0,0.0,2.0
658000.0,3310.0,3310.0,2.75,0.0,0.0,4.0
83000.0,900.0,900.0,1.0,0.0,0.0,2.0
685000.0,1940.0,1440.0,1.75,1.0,500.0,3.0
210000.0,1590.0,1590.0,1.75,0.0,0.0,3.0
650880.0,2930.0,2930.0,2.5,0.0,0.0,3.0
350000.0,2040.0,2040.0,2.5,0.0,0.0,4.0
305000.0,1000.0,1000.0,2.25,0.0,0.0,2.0
645000.0,1730.0,1320.0,3.25,2.0,410.0,3.0
385000.0,1220.0,1220.0,1.0,0.0,0.0,3.0
860000.0,3060.0,3060.0,2.25,0.0,0.0,3.0
395000.0,2910.0,2910.0,2.5,0.0,0.0,4.0
260000.0,1050.0,1050.0,1.75,0.0,0.0,3.0
196440.0,1560.0,1560.0,2.0,0.0,0.0,3.0
425000.0,1680.0,840.0,1.75,2.0,840.0,3.0
369000.0,1550.0,1150.0,2.0,0.0,400.0,3.0
349900.0,2200.0,2200.0,2.5,0.0,0.0,3.0
650000.0,1740.0,1210.0,2.5,2.0,530.0,2.0
299950.0,1210.0,1210.0,1.0,0.0,0.0,3.0
625000.0,4240.0,3550.0,3.25,3.0,690.0,4.0
190000.0,1590.0,1090.0,2.25,0.0,500.0,3.0
715000.0,3420.0,1770.0,1.75,3.0,1650.0,4.0
659000.0,3190.0,2210.0,2.5,0.0,980.0,4.0
490000.0,1920.0,960.0,1.75,2.0,960.0,3.0
415000.0,1340.0,1340.0,1.75,0.0,0.0,2.0
750000.0,1700.0,1460.0,1.75,0.0,240.0,3.0
700000.0,2310.0,1490.0,2.5,0.0,820.0,4.0
425000.0,1510.0,1240.0,1.75,0.0,270.0,3.0
642000.0,2670.0,2670.0,2.5,0.0,0.0,3.0
655000.0,2060.0,1440.0,2.25,0.0,620.0,4.0
458000.0,3090.0,2990.0,2.5,0.0,100.0,5.0
330000.0,1240.0,1240.0,2.5,0.0,0.0,2.0
384950.0,1860.0,1860.0,2.5,0.0,0.0,3.0
560000.0,2000.0,2000.0,1.5,0.0,0.0,3.0
950000.0,2500.0,1500.0,1.75,0.0,1000.0,4.0
465000.0,1820.0,1340.0,2.25,0.0,480.0,4.0
425000.0,1820.0,1260.0,2.25,0.0,560.0,3.0
315000.0,1060.0,1060.0,2.0,0.0,0.0,3.0
530000.0,1950.0,1950.0,2.5,0.0,0.0,3.0
399000.0,940.0,940.0,1.0,0.0,0.0,2.0
168000.0,1220.0,1220.0,1.5,0.0,0.0,2.0
374000.0,1200.0,1200.0,1.0,0.0,0.0,3.0
740000.0,3990.0,3090.0,3.75,0.0,900.0,5.0
280000.0,1880.0,940.0,1.0,0.0,940.0,2.0
322000.0,2280.0,2280.0,2.5,0.0,0.0,4.0
459900.0,2580.0,1290.0,1.75,0.0,1290.0,3.0
750000.0,2600.0,1560.0,2.75,0.0,1040.0,4.0
427000.0,2220.0,1230.0,2.75,0.0,990.0,5.0
800000.0,1730.0,1730.0,2.25,2.0,0.0,2.0
735000.0,2840.0,2060.0,3.0,0.0,780.0,4.0
642000.0,2560.0,2560.0,2.5,0.0,0.0,4.0
240000.0,1330.0,630.0,2.0,0.0,700.0,3.0
645500.0,1890.0,1890.0,1.0,0.0,0.0,2.0
840000.0,4290.0,4290.0,4.5,0.0,0.0,7.0
475000.0,1540.0,1540.0,2.0,0.0,0.0,2.0
568000.0,2340.0,1170.0,2.0,0.0,1170.0,4.0
325000.0,2180.0,1090.0,1.75,0.0,1090.0,3.0
825500.0,2780.0,2780.0,2.5,0.0,0.0,3.0
499431.0,2620.0,2620.0,2.75,0.0,0.0,4.0
919204.0,3760.0,2860.0,3.5,0.0,900.0,4.0
545000.0,2720.0,2720.0,2.5,0.0,0.0,4.0
660000.0,2675.0,2675.0,2.25,0.0,0.0,3.0
538888.0,2080.0,2080.0,2.75,0.0,0.0,5.0
693000.0,2460.0,2460.0,2.5,0.0,0.0,3.0
289950.0,1960.0,1960.0,2.5,0.0,0.0,3.0
587000.0,2550.0,2550.0,2.5,0.0,0.0,4.0
615000.0,1760.0,1760.0,2.25,0.0,0.0,3.0
459000.0,1620.0,1090.0,1.75,0.0,530.0,3.0
243000.0,1790.0,1040.0,1.75,0.0,750.0,3.0
660000.0,2780.0,2780.0,1.75,0.0,0.0,4.0
250000.0,750.0,750.0,1.0,0.0,0.0,1.0
315000.0,960.0,960.0,1.0,0.0,0.0,3.0
404000.0,2030.0,1330.0,1.5,0.0,700.0,3.0
559900.0,2930.0,1860.0,2.75,0.0,1070.0,3.0
285000.0,1380.0,1140.0,2.5,0.0,240.0,2.0
500000.0,1720.0,960.0,2.0,2.0,760.0,3.0
380000.0,1210.0,1060.0,1.0,0.0,150.0,2.0
469000.0,950.0,950.0,1.0,0.0,0.0,3.0
405000.0,1710.0,1330.0,1.75,0.0,380.0,2.0
439900.0,1410.0,1410.0,2.0,0.0,0.0,2.0
525000.0,2910.0,2910.0,2.5,2.0,0.0,4.0
580000.0,2220.0,2220.0,2.5,0.0,0.0,4.0
275000.0,1380.0,1380.0,2.0,0.0,0.0,3.0
629000.0,1760.0,960.0,2.0,0.0,800.0,3.0
395000.0,730.0,730.0,1.0,0.0,0.0,1.0
965000.0,2460.0,1620.0,2.5,0.0,840.0,4.0
820000.0,2160.0,1390.0,1.75,0.0,770.0,3.0
661000.0,1990.0,1420.0,2.25,2.0,570.0,4.0
789000.0,3740.0,3740.0,3.0,2.0,0.0,3.0
668500.0,2710.0,2710.0,2.5,0.0,0.0,4.0
350000.0,2680.0,2680.0,2.5,0.0,0.0,3.0
250000.0,1850.0,1540.0,2.0,0.0,310.0,4.0
725995.0,3190.0,3190.0,2.5,2.0,0.0,4.0
1000000.0,2730.0,2730.0,2.5,0.0,0.0,3.0
686000.0,1840.0,1840.0,1.5,0.0,0.0,3.0
665000.0,2720.0,2720.0,2.5,0.0,0.0,4.0
653000.0,2290.0,2290.0,2.5,0.0,0.0,3.0
430000.0,990.0,990.0,1.0,0.0,0.0,2.0
305000.0,1140.0,1140.0,1.5,0.0,0.0,2.0
809000.0,1840.0,1840.0,1.5,0.0,0.0,4.0
440150.0,1110.0,1000.0,1.0,0.0,110.0,2.0
615000.0,2150.0,2150.0,2.5,0.0,0.0,4.0
1035000.0,2230.0,2230.0,2.5,0.0,0.0,3.0
455000.0,1170.0,970.0,1.0,0.0,200.0,2.0
635000.0,1960.0,980.0,2.5,0.0,980.0,3.0
675000.0,2610.0,2610.0,2.25,0.0,0.0,3.0
316000.0,2130.0,1570.0,2.25,0.0,560.0,3.0
955000.0,3020.0,2720.0,2.25,0.0,300.0,3.0
985000.0,1670.0,1670.0,1.75,0.0,0.0,3.0
465500.0,1890.0,1290.0,1.75,0.0,600.0,3.0
305000.0,950.0,950.0,1.0,0.0,0.0,3.0
645000.0,2430.0,1670.0,2.5,0.0,760.0,4.0
730000.0,2360.0,1260.0,2.0,0.0,1100.0,4.0
366000.0,1510.0,1510.0,1.75,0.0,0.0,3.0
290000.0,2080.0,2080.0,2.5,0.0,0.0,3.0
472500.0,1750.0,1490.0,2.0,0.0,260.0,3.0
550000.0,1810.0,1810.0,2.0,0.0,0.0,3.0
410000.0,1790.0,1490.0,1.75,0.0,300.0,4.0
440000.0,2340.0,1720.0,2.75,0.0,620.0,4.0
535000.0,1690.0,1690.0,2.5,0.0,0.0,3.0
300000.0,2070.0,2070.0,2.5,0.0,0.0,4.0
432500.0,2240.0,2240.0,2.5,0.0,0.0,3.0
870000.0,4500.0,3040.0,3.0,2.0,1460.0,4.0
492000.0,2770.0,1580.0,1.75,0.0,1190.0,3.0
199950.0,1010.0,1010.0,1.0,0.0,0.0,3.0
439800.0,1120.0,1120.0,1.5,0.0,0.0,3.0
320000.0,3020.0,1510.0,2.5,0.0,1510.0,5.0
687000.0,4400.0,4400.0,3.25,0.0,0.0,4.0
345000.0,1990.0,1320.0,1.75,1.0,670.0,3.0
274950.0,1450.0,1050.0,1.0,0.0,400.0,3.0
270000.0,1920.0,1920.0,2.5,0.0,0.0,4.0
342000.0,1175.0,740.0,2.5,0.0,435.0,2.0
327000.0,1320.0,1320.0,1.5,0.0,0.0,3.0
610000.0,3990.0,1990.0,2.5,0.0,2000.0,5.0
455000.0,1140.0,850.0,1.0,0.0,290.0,2.0
540000.0,1720.0,1460.0,1.75,0.0,260.0,4.0
411000.0,2150.0,1240.0,2.75,0.0,910.0,4.0
544000.0,1790.0,1790.0,1.5,1.0,0.0,3.0
802000.0,2210.0,2210.0,2.5,0.0,0.0,2.0
568500.0,2180.0,1310.0,2.75,0.0,870.0,3.0
391000.0,1410.0,1290.0,2.25,0.0,120.0,3.0
298000.0,1950.0,1950.0,2.5,0.0,0.0,3.0
400000.0,1495.0,1405.0,2.5,0.0,90.0,3.0
425000.0,1660.0,1110.0,2.25,0.0,550.0,3.0
328500.0,1950.0,1950.0,2.5,0.0,0.0,3.0
650000.0,2550.0,2550.0,2.75,0.0,0.0,5.0
850000.0,1370.0,770.0,1.75,0.0,600.0,3.0
930000.0,2200.0,1430.0,2.5,0.0,770.0,4.0
530000.0,1250.0,1250.0,1.75,0.0,0.0,3.0
495000.0,2220.0,1110.0,2.25,0.0,1110.0,4.0
500000.0,1620.0,830.0,1.75,0.0,790.0,3.0
325000.0,2250.0,2250.0,1.75,0.0,0.0,3.0
365000.0,1720.0,1720.0,2.5,0.0,0.0,3.0
471000.0,3030.0,2020.0,2.5,0.0,1010.0,4.0
223000.0,1030.0,1030.0,1.0,0.0,0.0,3.0
503000.0,2190.0,2190.0,2.5,0.0,0.0,3.0
230000.0,1440.0,720.0,2.0,0.0,720.0,3.0
550000.0,2170.0,1460.0,2.5,0.0,710.0,4.0
1100000.0,2930.0,2130.0,3.75,0.0,800.0,4.0
193000.0,1180.0,1180.0,1.5,0.0,0.0,3.0
590000.0,2360.0,2360.0,4.25,0.0,0.0,4.0
712500.0,1660.0,1660.0,1.5,0.0,0.0,3.0
689800.0,2390.0,1390.0,2.75,0.0,1000.0,3.0
430000.0,1360.0,910.0,2.0,0.0,450.0,3.0
785200.0,1840.0,1540.0,2.25,0.0,300.0,3.0
474900.0,1800.0,1800.0,2.25,0.0,0.0,3.0
1070000.0,4130.0,4130.0,3.75,0.0,0.0,4.0
435000.0,2220.0,1110.0,1.75,0.0,1110.0,3.0
941500.0,3490.0,2460.0,3.5,4.0,1030.0,5.0
312000.0,1830.0,1830.0,2.5,0.0,0.0,4.0
835000.0,1550.0,1550.0,2.75,0.0,0.0,4.0
713250.0,2050.0,2050.0,2.0,0.0,0.0,3.0
440000.0,1230.0,1130.0,1.0,0.0,100.0,2.0
580135.0,3150.0,3150.0,2.5,0.0,0.0,4.0
575000.0,3800.0,3330.0,2.25,0.0,470.0,3.0
613000.0,1350.0,1350.0,2.5,0.0,0.0,3.0
235000.0,1530.0,1530.0,2.0,0.0,0.0,3.0
660000.0,2290.0,2290.0,2.5,0.0,0.0,3.0
280000.0,1480.0,1480.0,1.5,0.0,0.0,2.0
268000.0,1970.0,1970.0,1.75,0.0,0.0,3.0
235000.0,720.0,720.0,1.0,0.0,0.0,2.0
390000.0,1080.0,1080.0,2.0,0.0,0.0,3.0
654950.0,2790.0,2790.0,2.5,0.0,0.0,4.0
449500.0,2040.0,1200.0,2.75,0.0,840.0,5.0
150000.0,1320.0,1320.0,1.0,0.0,0.0,3.0
440000.0,1680.0,1680.0,2.25,0.0,0.0,3.0
710000.0,2140.0,1070.0,2.0,0.0,1070.0,3.0
420000.0,1660.0,1380.0,1.75,0.0,280.0,3.0
312000.0,1540.0,770.0,2.25,0.0,770.0,3.0
320000.0,1880.0,940.0,2.0,0.0,940.0,3.0
235000.0,1250.0,1250.0,1.0,0.0,0.0,3.0
437000.0,2120.0,2120.0,2.0,0.0,0.0,5.0
545000.0,1810.0,1810.0,1.75,0.0,0.0,3.0
640000.0,2370.0,2370.0,2.5,0.0,0.0,3.0
432000.0,1970.0,1970.0,2.5,0.0,0.0,3.0
548000.0,2110.0,2110.0,2.5,0.0,0.0,3.0
830000.0,2080.0,2080.0,3.0,0.0,0.0,3.0
875000.0,3720.0,1860.0,2.25,2.0,1860.0,4.0
409950.0,1370.0,1370.0,1.75,0.0,0.0,2.0
695000.0,2961.0,2961.0,2.5,0.0,0.0,4.0
562100.0,2090.0,2090.0,2.25,0.0,0.0,3.0
475000.0,2600.0,2600.0,2.5,0.0,0.0,3.0
425000.0,1870.0,1440.0,2.25,0.0,430.0,3.0
600000.0,2620.0,2620.0,2.5,0.0,0.0,4.0
770000.0,2430.0,2430.0,2.5,0.0,0.0,3.0
239000.0,1340.0,1340.0,1.75,0.0,0.0,3.0
295000.0,1170.0,1170.0,1.0,0.0,0.0,2.0
560000.0,2000.0,1400.0,1.75,0.0,600.0,3.0
613000.0,2070.0,1340.0,2.5,0.0,730.0,5.0
960000.0,4590.0,3490.0,3.0,0.0,1100.0,4.0
847000.0,2550.0,2550.0,1.0,0.0,0.0,5.0
206000.0,1060.0,1060.0,1.0,0.0,0.0,3.0
253000.0,1220.0,860.0,1.75,0.0,360.0,2.0
430000.0,1790.0,1110.0,2.25,0.0,680.0,4.0
605000.0,2060.0,1120.0,2.0,0.0,940.0,3.0
425000.0,1140.0,1140.0,2.5,0.0,0.0,2.0
720000.0,2870.0,2870.0,2.5,0.0,0.0,4.0
375900.0,2550.0,1750.0,1.5,0.0,800.0,6.0
210000.0,1110.0,1110.0,1.0,0.0,0.0,3.0
234000.0,940.0,940.0,1.0,0.0,0.0,2.0
285000.0,2880.0,1580.0,1.75,0.0,1300.0,3.0
400000.0,1200.0,1200.0,1.5,0.0,0.0,3.0
718000.0,1030.0,1030.0,1.0,0.0,0.0,3.0
174500.0,1240.0,1240.0,2.5,0.0,0.0,2.0
222400.0,1200.0,1200.0,2.0,0.0,0.0,3.0
402500.0,2780.0,2780.0,3.25,0.0,0.0,3.0
250000.0,1765.0,1765.0,2.25,0.0,0.0,3.0
600000.0,1960.0,1290.0,2.5,1.0,670.0,4.0
930000.0,2680.0,2680.0,2.5,0.0,0.0,2.0
272500.0,1410.0,1410.0,2.0,0.0,0.0,3.0
363990.0,2240.0,2240.0,2.5,0.0,0.0,4.0
575000.0,3120.0,3120.0,2.75,0.0,0.0,4.0
400000.0,1450.0,1450.0,2.25,0.0,0.0,3.0
427874.0,2340.0,2340.0,3.0,0.0,0.0,3.0
309000.0,2481.0,2481.0,2.75,0.0,0.0,5.0
320000.0,1530.0,1140.0,3.25,0.0,390.0,3.0
390000.0,1250.0,1250.0,2.25,0.0,0.0,3.0
299000.0,560.0,560.0,0.75,0.0,0.0,1.0
375000.0,2200.0,1100.0,1.75,0.0,1100.0,4.0
240500.0,1460.0,990.0,1.75,0.0,470.0,3.0
320000.0,1650.0,1130.0,1.5,0.0,520.0,3.0
658588.0,2560.0,2560.0,2.25,0.0,0.0,3.0
270000.0,2080.0,1550.0,2.25,0.0,530.0,3.0
327500.0,1070.0,1070.0,1.0,0.0,0.0,3.0
340000.0,2190.0,2190.0,1.75,0.0,0.0,3.0
200000.0,2060.0,2060.0,1.5,0.0,0.0,3.0
1025000.0,2640.0,1320.0,1.75,3.0,1320.0,3.0
275000.0,1720.0,1000.0,2.5,0.0,720.0,3.0
1126000.0,3880.0,2540.0,3.5,3.0,1340.0,5.0
280000.0,960.0,960.0,1.0,0.0,0.0,2.0
485000.0,2340.0,2340.0,2.5,0.0,0.0,3.0
865000.0,2090.0,1610.0,1.75,0.0,480.0,3.0
532000.0,1820.0,1820.0,2.5,0.0,0.0,3.0
364950.0,2310.0,2310.0,2.5,0.0,0.0,4.0
212500.0,920.0,920.0,1.0,0.0,0.0,3.0
135000.0,790.0,790.0,1.0,0.0,0.0,1.0
437000.0,1500.0,910.0,1.75,0.0,590.0,2.0
390000.0,1240.0,1240.0,1.0,0.0,0.0,3.0
760000.0,2730.0,2730.0,2.5,0.0,0.0,4.0
119500.0,1170.0,1170.0,1.0,0.0,0.0,3.0
837500.0,2700.0,2700.0,2.5,0.0,0.0,4.0
327500.0,1650.0,1650.0,1.75,0.0,0.0,4.0
175000.0,670.0,670.0,1.0,0.0,0.0,2.0
289950.0,1670.0,1670.0,2.0,0.0,0.0,3.0
400000.0,1530.0,1530.0,1.75,0.0,0.0,3.0
219950.0,1500.0,1150.0,2.25,0.0,350.0,3.0
161700.0,1720.0,1220.0,1.75,0.0,500.0,4.0
500000.0,2920.0,2920.0,3.0,0.0,0.0,5.0
465000.0,910.0,910.0,1.0,0.0,0.0,3.0
540000.0,1050.0,1050.0,1.0,0.0,0.0,3.0
525000.0,1540.0,1540.0,2.0,0.0,0.0,3.0
324950.0,1210.0,1210.0,1.0,0.0,0.0,3.0
565000.0,2650.0,1400.0,2.5,0.0,1250.0,5.0
760500.0,1990.0,1130.0,2.0,0.0,860.0,3.0
1100000.0,2660.0,1470.0,2.75,4.0,1190.0,5.0
603500.0,4060.0,2150.0,2.5,4.0,1910.0,4.0
453500.0,2300.0,1170.0,2.5,0.0,1130.0,5.0
583000.0,2630.0,1650.0,2.75,0.0,980.0,6.0
275000.0,770.0,770.0,1.0,0.0,0.0,2.0
875000.0,3790.0,3790.0,2.75,0.0,0.0,4.0
335000.0,2540.0,1600.0,2.75,0.0,940.0,4.0
646000.0,2500.0,1600.0,2.25,0.0,900.0,4.0
392500.0,2150.0,2150.0,2.5,0.0,0.0,4.0
785000.0,1670.0,1670.0,1.75,0.0,0.0,3.0
470000.0,1800.0,1800.0,2.0,0.0,0.0,3.0
560000.0,2070.0,2070.0,2.5,0.0,0.0,3.0
519000.0,830.0,830.0,1.0,0.0,0.0,2.0
746000.0,2370.0,1650.0,2.25,0.0,720.0,3.0
317000.0,1010.0,1010.0,1.0,0.0,0.0,3.0
371000.0,1420.0,1420.0,1.5,0.0,0.0,3.0
250000.0,2120.0,2120.0,2.0,0.0,0.0,4.0
532000.0,2020.0,1430.0,1.75,0.0,590.0,4.0
499950.0,1520.0,1040.0,2.5,0.0,480.0,3.0
375000.0,820.0,820.0,1.0,0.0,0.0,2.0
640000.0,1690.0,1690.0,2.5,0.0,0.0,3.0
400000.0,2260.0,1130.0,2.0,0.0,1130.0,3.0
572000.0,1830.0,1290.0,2.25,0.0,540.0,3.0
310000.0,1350.0,1110.0,2.0,0.0,240.0,3.0
989000.0,3280.0,2440.0,3.5,0.0,840.0,5.0
685000.0,2770.0,2770.0,2.5,0.0,0.0,4.0
